brand,primaryCategories,reviews.numHelpful,reviews.rating,reviews.text
2,Health & Beauty,,4,Excellent.
2,Health & Beauty,,1,they dont last long at all not worth buying
2,Health & Beauty,,4,Such a great price. From what I can tell there are just as good as any other battery.
2,Health & Beauty,,4,Great value and price... Will be purchasing this again and recommending to others!!!
2,Health & Beauty,,0,I find these batteries fail in a short time on items like wireless thermometers and wall clocks. On an average changing is required within a month. I would not purchase these again.
0,Electronics,0.0,1,It was too slow he didn't put any attention to it. Battery didn't last.
2,Health & Beauty,,3,Low costs batteries that work great with good extended lifetime.
2,Health & Beauty,,4,"I was skeptical at first, but these AmazonBasics batteries are pretty competitive to Duracell and Energizer alkaline batteries."
2,Health & Beauty,,0,"I read a lot of reviews and convinced myself the AmazonBasics AA alkaline batteries were going to be a good buy. Nope. I put a pair in my TV remote, and within a month the TV was telling me to replace the batteries because of low power. I decided to check some new ones right out of the wrapper with my battery tester. 8 brand new batteries tested - all 8 in the red on the battery tester...not totally dead, but just inside the red. Next trip to Home Depot, I picked up the big pack of Energizer AA batteries and did the same test on them. 8 for 8 all in the green on my battery tester.Oh well, not worth crying about 13 worth of weak batteries. I am sure others have had great luck with the same AmazonBasics AA batteries. I just wanted to add my experience so others can make an informed decision. Good luck!"
0,Electronics,2.0,3,"Great buy after owning the original kindle Fire, it's very versatile and shows the progress made from the original. You can't lose and pair it with Amazon Prime."
0,"Toys & Games,Electronics",0.0,2,"Thought this would be perfect for my two children. The case, warranty and pass to download unlimited apps seemed great. However, the pad is sometimes unresponsive and inaccurate-which can be frustrating for children. The case is a little too bulky. And it can be confusing for children who want to push an icon to play but it instead downloads. There is a definite learning curve that they will overcome in time but it could be more user friendly for younger users."
0,Electronics,0.0,3,"I have purchased other tablets such as a kurio for kids and this is by far the best. It has all the apps you need as an adult, great for both adults and kids to read books and great visuals. Only bad thing like my old Kindle fire, the micro-usb portion gets loose."
0,Electronics,0.0,0,"I didon't care for this tablet, downloading apps outside of Amazon was really confusing."
0,Electronics,2.0,3,"I believe it depends on how you want to use it. I bought this for my young kids and they are loving it. They can do basic stuff like surf the internet, watch youtube and play some games. The only complaint that I have is that sometimes it does not charge, even if you have have it connected for the whole night. You just have to restart the pad so that it can charge, but that is the only glitch."
2,Health & Beauty,,3,"Decent longevity in electronics we use daily. In remotes they're fabulous, less so in more demanding electronics like games, cameras, and the half dozen Thomas trains my son loves. For the price in comparison to Duracell or Energizer you can't go wrong."
2,Health & Beauty,,0,Worst battery I've ever used. Lasts 1/3 as long as eveready!!!
2,Health & Beauty,,4,These are great batteries at a great cost. I will continue to purchase these. I replaced batteries in my outdoor solar lights and I have many and these work great. Highly recommend.
2,Health & Beauty,,4,A Great Deal On Great Batteries.
0,Electronics,0.0,3,"This product was purchased for my son to use with another product that required this particular tablet. I think compared to other brands we have or have had this one is pretty good, easy to operate, and I like that the parent has to approve of the settings and games/activity for the child to use. I would however like to see this product allow google accounts to hook up with it so that way you can get stuff from google play on it that amazon store doesn't have!"
2,Health & Beauty,,1,The batteries came vacuum-sealed in packs of 4 in this really heavy/annoying plastic.
2,Health & Beauty,,1,These are so wasteful!! Rechargeable batteries are so much better!! The Amazon rechargeable ones are awesome!! And you can use and reuse and recharge and reuse them again and again and again and AGAIN!!
0,Electronics,0.0,2,I bought it and wrapped it up immediately. So I couldn't say either way if it was good or not.
0,Electronics,0.0,3,Very happy with the Tap. We have the Echo and would have to unplug it and plug it in to use it on the deck. With the Tap we just take it off the charging stand and go. No more bothering with Bluetooth speakers and using our phone when we can just play music ever from the Internet with TAP.
0,Electronics,0.0,2,"I really wanted to give this device a chance but I did end up returning it. It's a HUGE upgrade though over the cheaper 7"" version. Honestly I don't think anyone should purchase that. If your budget can handle getting this version and you are heavily invested in the Amazon ecosystem (i.e. Prime member) this will make a great tablet. I think it is intended more for kids though than adults. Having iPads in the house we tried this with our toddler as a cheaper tablet for her but the interface and quirks of the Amazon OS just were not worth the hassle. Will end up seeking out a used iPad Mini 2 instead of this."
2,Health & Beauty,,2,Batteries seem to die quickly.
2,Health & Beauty,,0,They do not last at all! I never leave negative reviews as I am generally satisfied. But logged back in just to do it! They are awful!!!
2,Health & Beauty,,4,"Very good, thanks!"
2,Health & Beauty,,4,"hey, they're batteries. They do what they are suppose to do."
0,Electronics,0.0,3,The features that I found on the Fire tablet far exceeded my expectations. Well worth the purchase price.
0,"Office Supplies,Electronics",0.0,3,The product is very light and thin. But it doesn’t have built in light.
2,Health & Beauty,,4,Get tired of running out of batteries. Hope these last a while. Good product
0,Electronics,0.0,3,My son loves his new tablet. He is 5 years old. Great feature of having kids games downloaded already.
0,Electronics,0.0,3,Great for reading. Ordering books and use as a tablet.
2,Health & Beauty,,3,good product
2,Health & Beauty,,2,"Pros: You can get a LOT of batteries for a very cheap price!Cons: Batteries do not last very long at ALL!I don't mind changing out batteries on something I use constantly since I got the hundred back, but it can get a little annoying doing it once a week. I bought these specifically for my XBox One controller which is used daily for an hour or two on average."
